"Uniprot_Accession","Uniprot_ID","REACTOME_ID","REACTOME_description"
"P52298","NCBP2_HUMAN","R-HSA-111367","SLBP independent Processing of Histone Pre-mRNAs"
"P45983","MK08_HUMAN","R-HSA-111446","Activation of BIM and translocation to mitochondria "
"P63167","DYL1_HUMAN","R-HSA-111446","Activation of BIM and translocation to mitochondria "
"O43521","B2L11_HUMAN","R-HSA-111446","Activation of BIM and translocation to mitochondria "
"P10415","BCL2_HUMAN","R-HSA-111447","Activation of BAD and translocation to mitochondria "
"P31946","1433B_HUMAN","R-HSA-111447","Activation of BAD and translocation to mitochondria "
"P31749","AKT1_HUMAN","R-HSA-111447","Activation of BAD and translocation to mitochondria "
"P55957","BID_HUMAN","R-HSA-111447","Activation of BAD and translocation to mitochondria "
"P48454","PP2BC_HUMAN","R-HSA-111447","Activation of BAD and translocation to mitochondria "
"P31751","AKT2_HUMAN","R-HSA-111447","Activation of BAD and translocation to mitochondria "
"P63104","1433Z_HUMAN","R-HSA-111447","Activation of BAD and translocation to mitochondria "
"Q9Y243","AKT3_HUMAN","R-HSA-111447","Activation of BAD and translocation to mitochondria "
"P27348","1433T_HUMAN","R-HSA-111447","Activation of BAD and translocation to mitochondria "
"P63098","CANB1_HUMAN","R-HSA-111447","Activation of BAD and translocation to mitochondria "
"P62258","1433E_HUMAN","R-HSA-111447","Activation of BAD and translocation to mitochondria "
"Q92934","BAD_HUMAN","R-HSA-111447","Activation of BAD and translocation to mitochondria "
"Q04917","1433F_HUMAN","R-HSA-111447","Activation of BAD and translocation to mitochondria "
"P31947","1433S_HUMAN","R-HSA-111447","Activation of BAD and translocation to mitochondria "
"P61981","1433G_HUMAN","R-HSA-111447","Activation of BAD and translocation to mitochondria "
"Q14186","TFDP1_HUMAN","R-HSA-111448","Activation of NOXA and translocation to mitochondria"
"P04637","P53_HUMAN","R-HSA-111448","Activation of NOXA and translocation to mitochondria"
"Q01094","E2F1_HUMAN","R-HSA-111448","Activation of NOXA and translocation to mitochondria"
"Q14188","TFDP2_HUMAN","R-HSA-111448","Activation of NOXA and translocation to mitochondria"
"Q13794","APR_HUMAN","R-HSA-111448","Activation of NOXA and translocation to mitochondria"
"P55957","BID_HUMAN","R-HSA-111452","Activation and oligomerization of BAK protein"
"Q16611","BAK_HUMAN","R-HSA-111452","Activation and oligomerization of BAK protein"
"Q96LC9","BMF_HUMAN","R-HSA-111453","BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members"
"Q92934","BAD_HUMAN","R-HSA-111453","BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members"
"P10415","BCL2_HUMAN","R-HSA-111453","BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members"
"Q13794","APR_HUMAN","R-HSA-111453","BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members"
"P40763","STAT3_HUMAN","R-HSA-111453","BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members"
"Q07817","B2CL1_HUMAN","R-HSA-111453","BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members"
"O43521","B2L11_HUMAN","R-HSA-111453","BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members"
"Q9BXH1","BBC3_HUMAN","R-HSA-111453","BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members"
"P55957","BID_HUMAN","R-HSA-111453","BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members"
"Q07812","BAX_HUMAN","R-HSA-111457","Release of apoptotic factors from the mitochondria"
"Q9NR28","DBLOH_HUMAN","R-HSA-111457","Release of apoptotic factors from the mitochondria"
"P99999","CYC_HUMAN","R-HSA-111457","Release of apoptotic factors from the mitochondria"
"O60443","GSDME_HUMAN","R-HSA-111457","Release of apoptotic factors from the mitochondria"
"P57764","GSDMD_HUMAN","R-HSA-111457","Release of apoptotic factors from the mitochondria"
"Q16611","BAK_HUMAN","R-HSA-111457","Release of apoptotic factors from the mitochondria"
"Q9NQS1","AVEN_HUMAN","R-HSA-111458","Formation of apoptosome"
"P55211","CASP9_HUMAN","R-HSA-111458","Formation of apoptosome"
"Q96GX9","MTNB_HUMAN","R-HSA-111458","Formation of apoptosome"
"P99999","CYC_HUMAN","R-HSA-111458","Formation of apoptosome"
"Q9Y2G2","CARD8_HUMAN","R-HSA-111458","Formation of apoptosome"
"O14727","APAF_HUMAN","R-HSA-111458","Formation of apoptosome"
"P98170","XIAP_HUMAN","R-HSA-111459","Activation of caspases through apoptosome-mediated cleavage"
"P42574","CASP3_HUMAN","R-HSA-111459","Activation of caspases through apoptosome-mediated cleavage"
"O14727","APAF_HUMAN","R-HSA-111459","Activation of caspases through apoptosome-mediated cleavage"
"P99999","CYC_HUMAN","R-HSA-111459","Activation of caspases through apoptosome-mediated cleavage"
"P55210","CASP7_HUMAN","R-HSA-111459","Activation of caspases through apoptosome-mediated cleavage"
"P55211","CASP9_HUMAN","R-HSA-111459","Activation of caspases through apoptosome-mediated cleavage"
"O14727","APAF_HUMAN","R-HSA-111463","SMAC (DIABLO) binds to IAPs "
"P55210","CASP7_HUMAN","R-HSA-111463","SMAC (DIABLO) binds to IAPs "
"P98170","XIAP_HUMAN","R-HSA-111463","SMAC (DIABLO) binds to IAPs "
"Q9NR28","DBLOH_HUMAN","R-HSA-111463","SMAC (DIABLO) binds to IAPs "
"P55211","CASP9_HUMAN","R-HSA-111463","SMAC (DIABLO) binds to IAPs "
"P99999","CYC_HUMAN","R-HSA-111463","SMAC (DIABLO) binds to IAPs "
"P42574","CASP3_HUMAN","R-HSA-111463","SMAC (DIABLO) binds to IAPs "
"O14727","APAF_HUMAN","R-HSA-111464","SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes "
"P98170","XIAP_HUMAN","R-HSA-111464","SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes "
"P99999","CYC_HUMAN","R-HSA-111464","SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes "
"P55210","CASP7_HUMAN","R-HSA-111464","SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes "
"P55211","CASP9_HUMAN","R-HSA-111464","SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes "
"P42574","CASP3_HUMAN","R-HSA-111464","SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes "
"Q9NR28","DBLOH_HUMAN","R-HSA-111464","SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes "
"P51813","BMX_HUMAN","R-HSA-111465","Apoptotic cleavage of cellular proteins"
"P42574","CASP3_HUMAN","R-HSA-111465","Apoptotic cleavage of cellular proteins"
"Q13490","BIRC2_HUMAN","R-HSA-111465","Apoptotic cleavage of cellular proteins"
"Q14790","CASP8_HUMAN","R-HSA-111465","Apoptotic cleavage of cellular proteins"
"P51572","BAP31_HUMAN","R-HSA-111465","Apoptotic cleavage of cellular proteins"
"P25054","APC_HUMAN","R-HSA-111465","Apoptotic cleavage of cellular proteins"
"Q9HAW4","CLSPN_HUMAN","R-HSA-111465","Apoptotic cleavage of cellular proteins"
"Q9P289","STK26_HUMAN","R-HSA-111465","Apoptotic cleavage of cellular proteins"
"P55212","CASP6_HUMAN","R-HSA-111465","Apoptotic cleavage of cellular proteins"
"Q05655","KPCD_HUMAN","R-HSA-111465","Apoptotic cleavage of cellular proteins"
"Q9Y6E0","STK24_HUMAN","R-HSA-111465","Apoptotic cleavage of cellular proteins"
"Q05397","FAK1_HUMAN","R-HSA-111465","Apoptotic cleavage of cellular proteins"
"P55210","CASP7_HUMAN","R-HSA-111465","Apoptotic cleavage of cellular proteins"
"P49354","FNTA_HUMAN","R-HSA-111465","Apoptotic cleavage of cellular proteins"
"Q9UKV3","ACINU_HUMAN","R-HSA-111465","Apoptotic cleavage of cellular proteins"
"Q13464","ROCK1_HUMAN","R-HSA-111465","Apoptotic cleavage of cellular proteins"
"Q04759","KPCT_HUMAN","R-HSA-111465","Apoptotic cleavage of cellular proteins"
"Q01826","SATB1_HUMAN","R-HSA-111465","Apoptotic cleavage of cellular proteins"
"Q9NR28","DBLOH_HUMAN","R-HSA-111469","SMAC, XIAP-regulated apoptotic response"
"P98170","XIAP_HUMAN","R-HSA-111469","SMAC, XIAP-regulated apoptotic response"
"P42574","CASP3_HUMAN","R-HSA-111469","SMAC, XIAP-regulated apoptotic response"
"P55210","CASP7_HUMAN","R-HSA-111469","SMAC, XIAP-regulated apoptotic response"
"Q07021","C1QBP_HUMAN","R-HSA-111471","Apoptotic factor-mediated response"
"Q8N726","ARF_HUMAN","R-HSA-111471","Apoptotic factor-mediated response"
"P01189","COLI_HUMAN","R-HSA-111885","Opioid Signalling"
"P01213","PDYN_HUMAN","R-HSA-111885","Opioid Signalling"
"P35372","OPRM_HUMAN","R-HSA-111885","Opioid Signalling"
"P22612","KAPCG_HUMAN","R-HSA-111931","PKA-mediated phosphorylation of CREB"
"P16220","CREB1_HUMAN","R-HSA-111931","PKA-mediated phosphorylation of CREB"
"P51817","PRKX_HUMAN","R-HSA-111931","PKA-mediated phosphorylation of CREB"
"P17612","KAPCA_HUMAN","R-HSA-111931","PKA-mediated phosphorylation of CREB"
"P22694","KAPCB_HUMAN","R-HSA-111931","PKA-mediated phosphorylation of CREB"
"P16220","CREB1_HUMAN","R-HSA-111932","CaMK IV-mediated phosphorylation of CREB"
"P0DP23","CALM1_HUMAN","R-HSA-111932","CaMK IV-mediated phosphorylation of CREB"
"Q16566","KCC4_HUMAN","R-HSA-111932","CaMK IV-mediated phosphorylation of CREB"
"Q9UQM7","KCC2A_HUMAN","R-HSA-111932","CaMK IV-mediated phosphorylation of CREB"
"Q8N5S9","KKCC1_HUMAN","R-HSA-111932","CaMK IV-mediated phosphorylation of CREB"
"Q13557","KCC2D_HUMAN","R-HSA-111932","CaMK IV-mediated phosphorylation of CREB"
"Q96RR4","KKCC2_HUMAN","R-HSA-111932","CaMK IV-mediated phosphorylation of CREB"
"Q13555","KCC2G_HUMAN","R-HSA-111932","CaMK IV-mediated phosphorylation of CREB"
"Q13554","KCC2B_HUMAN","R-HSA-111932","CaMK IV-mediated phosphorylation of CREB"
"P52292","IMA1_HUMAN","R-HSA-111932","CaMK IV-mediated phosphorylation of CREB"
"P0DP23","CALM1_HUMAN","R-HSA-111933","Calmodulin induced events"
"P25098","ARBK1_HUMAN","R-HSA-111933","Calmodulin induced events"
"P17252","KPCA_HUMAN","R-HSA-111933","Calmodulin induced events"
"Q05655","KPCD_HUMAN","R-HSA-111933","Calmodulin induced events"
"P05129","KPCG_HUMAN","R-HSA-111933","Calmodulin induced events"
"Q14123","PDE1C_HUMAN","R-HSA-111957","Cam-PDE 1 activation"
"P54750","PDE1A_HUMAN","R-HSA-111957","Cam-PDE 1 activation"
"Q01064","PDE1B_HUMAN","R-HSA-111957","Cam-PDE 1 activation"
"P0DP23","CALM1_HUMAN","R-HSA-111957","Cam-PDE 1 activation"
"P28482","MK01_HUMAN","R-HSA-111995","phospho-PLA2 pathway"
"P47712","PA24A_HUMAN","R-HSA-111995","phospho-PLA2 pathway"
"P0DP23","CALM1_HUMAN","R-HSA-111997","CaM pathway"
"Q01970","PLCB3_HUMAN","R-HSA-112043","PLC beta mediated events"
"O43865","SAHH2_HUMAN","R-HSA-112043","PLC beta mediated events"
"Q00722","PLCB2_HUMAN","R-HSA-112043","PLC beta mediated events"
"Q14573","ITPR3_HUMAN","R-HSA-112043","PLC beta mediated events"
"P30679","GNA15_HUMAN","R-HSA-112043","PLC beta mediated events"
"Q14643","ITPR1_HUMAN","R-HSA-112043","PLC beta mediated events"
"Q9NQ66","PLCB1_HUMAN","R-HSA-112043","PLC beta mediated events"
"Q15147","PLCB4_HUMAN","R-HSA-112043","PLC beta mediated events"
"O95837","GNA14_HUMAN","R-HSA-112043","PLC beta mediated events"
"P50148","GNAQ_HUMAN","R-HSA-112043","PLC beta mediated events"
"Q14571","ITPR2_HUMAN","R-HSA-112043","PLC beta mediated events"
"P29992","GNA11_HUMAN","R-HSA-112043","PLC beta mediated events"
"Q6NS38","ALKB2_HUMAN","R-HSA-112122","ALKBH2 mediated reversal of alkylation damage"
"Q8N3C0","ASCC3_HUMAN","R-HSA-112126","ALKBH3 mediated reversal of alkylation damage"
"Q96Q83","ALKB3_HUMAN","R-HSA-112126","ALKBH3 mediated reversal of alkylation damage"
"Q8N9N2","ASCC1_HUMAN","R-HSA-112126","ALKBH3 mediated reversal of alkylation damage"
"Q9H1I8","ASCC2_HUMAN","R-HSA-112126","ALKBH3 mediated reversal of alkylation damage"
"Q969M2","CXA10_HUMAN","R-HSA-112303","Electric Transmission Across Gap Junctions"
"Q9UKL4","CXD2_HUMAN","R-HSA-112303","Electric Transmission Across Gap Junctions"
"Q96RD7","PANX1_HUMAN","R-HSA-112303","Electric Transmission Across Gap Junctions"
"Q96RD6","PANX2_HUMAN","R-HSA-112303","Electric Transmission Across Gap Junctions"
"P36383","CXG1_HUMAN","R-HSA-112303","Electric Transmission Across Gap Junctions"
"P54284","CACB3_HUMAN","R-HSA-112308","Presynaptic depolarization and calcium channel opening"
"Q15878","CAC1E_HUMAN","R-HSA-112308","Presynaptic depolarization and calcium channel opening"
"Q9UBN1","CCG4_HUMAN","R-HSA-112308","Presynaptic depolarization and calcium channel opening"
"O00555","CAC1A_HUMAN","R-HSA-112308","Presynaptic depolarization and calcium channel opening"
"Q00975","CAC1B_HUMAN","R-HSA-112308","Presynaptic depolarization and calcium channel opening"
"Q02641","CACB1_HUMAN","R-HSA-112308","Presynaptic depolarization and calcium channel opening"
"Q8IZS8","CA2D3_HUMAN","R-HSA-112308","Presynaptic depolarization and calcium channel opening"
"O00305","CACB4_HUMAN","R-HSA-112308","Presynaptic depolarization and calcium channel opening"
"Q9NY47","CA2D2_HUMAN","R-HSA-112308","Presynaptic depolarization and calcium channel opening"
"Q9Y698","CCG2_HUMAN","R-HSA-112308","Presynaptic depolarization and calcium channel opening"
"Q08289","CACB2_HUMAN","R-HSA-112308","Presynaptic depolarization and calcium channel opening"
"Q02083","NAAA_HUMAN","R-HSA-112310","Neurotransmitter release cycle"
"O15244","S22A2_HUMAN","R-HSA-112311","Neurotransmitter clearance"
"O15245","S22A1_HUMAN","R-HSA-112311","Neurotransmitter clearance"
"P06276","CHLE_HUMAN","R-HSA-112311","Neurotransmitter clearance"
"P22303","ACES_HUMAN","R-HSA-112311","Neurotransmitter clearance"
"P23415","GLRA1_HUMAN","R-HSA-112314","Neurotransmitter receptors and postsynaptic signal transmission"
"Q8WXA8","5HT3C_HUMAN","R-HSA-112314","Neurotransmitter receptors and postsynaptic signal transmission"
"P46098","5HT3A_HUMAN","R-HSA-112314","Neurotransmitter receptors and postsynaptic signal transmission"
"Q70Z44","5HT3D_HUMAN","R-HSA-112314","Neurotransmitter receptors and postsynaptic signal transmission"
"O75311","GLRA3_HUMAN","R-HSA-112314","Neurotransmitter receptors and postsynaptic signal transmission"
"O95264","5HT3B_HUMAN","R-HSA-112314","Neurotransmitter receptors and postsynaptic signal transmission"
"P48167","GLRB_HUMAN","R-HSA-112314","Neurotransmitter receptors and postsynaptic signal transmission"
"P23416","GLRA2_HUMAN","R-HSA-112314","Neurotransmitter receptors and postsynaptic signal transmission"
"A5X5Y0","5HT3E_HUMAN","R-HSA-112314","Neurotransmitter receptors and postsynaptic signal transmission"
"Q8NFP9","NBEA_HUMAN","R-HSA-112314","Neurotransmitter receptors and postsynaptic signal transmission"
"P52435","RPB11_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q9Y5B9","SP16H_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P51948","MAT1_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q08945","SSRP1_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P19388","RPAB1_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q9Y5B0","CTDP1_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q9UHB7","AFF4_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"O15514","RPB4_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P42568","AF9_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q92541","RTF1_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P52434","RPAB3_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q6P1J9","CDC73_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P52298","NCBP2_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q7KZ85","SPT6H_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P32780","TF2H1_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q09161","NCBP1_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P18615","NELFE_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P62875","RPAB5_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P36954","RPB9_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q8N7H5","PAF1_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q8IXH7","NELFD_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q14241","ELOA1_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P35269","T2FA_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q96JC9","EAF1_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q96CJ1","EAF2_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P23193","TCEA1_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P63272","SPT4H_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"O75909","CCNK_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P53803","RPAB4_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P61218","RPAB2_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q13888","TF2H2_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"O60563","CCNT1_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P62487","RPB7_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P19387","RPB3_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q15369","ELOC_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P13984","T2FB_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P50613","CDK7_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P50750","CDK9_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P51946","CCNH_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q9GZS3","SKI8_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q96ST2","IWS1_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q6PD62","CTR9_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"O00267","SPT5H_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P18074","ERCC2_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q03111","ENL_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q15370","ELOB_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P30876","RPB2_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q8WVC0","LEO1_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"Q92759","TF2H4_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
"P19447","ERCC3_HUMAN","R-HSA-112382","Formation of RNA Pol II elongation complex "
